datetime,close,hv,vix,sigma_proxy
2024-10-07,567.8,0.10099942775008365,22.64,0.17623977110003347
2024-10-08,573.17,0.10416558365122318,21.42,0.1701862334604893
2024-10-09,577.14,0.10140971343335477,20.86,0.1657238853733419
2024-10-10,576.13,0.09931458979678393,20.93,0.16530583591871356
2024-10-11,579.58,0.09972742690442582,20.46,0.16265097076177032
2024-10-14,584.32,0.10244403692953871,19.7,0.15917761477181547
2024-10-15,579.78,0.1079934611582115,20.64,0.1670373844632846
2024-10-16,582.3,0.10712705496125878,19.58,0.1603308219845035
2024-10-17,582.35,0.0911438674978604,19.11,0.15111754699914415
2024-10-18,584.59,0.0890105783772199,18.03,0.14378423135088797
2024-10-21,583.63,0.08955651789654877,18.37,0.1460426071586195
2024-10-22,583.32,0.0895378605690471,18.2,0.14501514422761883
2024-10-23,577.99,0.09607405142894508,19.24,0.15386962057157802
2024-10-24,579.24,0.0954742471773959,19.08,0.15266969887095833
2024-10-25,579.04,0.09523908636406545,20.33,0.16007563454562615
2024-10-28,580.83,0.09486880528667353,19.8,0.1567475221146694
2024-10-29,581.77,0.08782690791887228,19.34,0.1511707631675489
2024-10-30,580.01,0.08904901765298714,20.35,0.15771960706119487
2024-10-31,568.64,0.11546573780722452,23.16,0.18514629512288983
2024-11-01,571.04,0.1116957926531928,21.88,0.1759583170612771
2024-11-04,569.81,0.1069723697507336,21.98,0.17466894790029344
2024-11-05,576.7,0.1103049648343569,20.49,0.16706198593374275
2024-11-06,591.04,0.13851314119614197,16.27,0.15302525647845677
2024-11-07,595.61,0.13990846890554956,15.2,0.1471633875622198
2024-11-08,598.19,0.13935667648026825,14.94,0.1453826705921073
2024-11-11,598.76,0.13718454473450403,14.97,0.14469381789380162
2024-11-12,596.9,0.13406956841534629,14.71,0.14188782736613853
2024-11-13,597.19,0.1336679117688131,14.02,0.13758716470752524
2024-11-14,593.35,0.13641669734223347,14.31,0.1404266789368934
2024-11-15,585.75,0.14438771919038684,16.14,0.15459508767615476
2024-11-18,588.15,0.1449029875797847,15.58,0.1514411950319139
2024-11-19,590.3,0.145311252277168,16.35,0.1562245009108672
2024-11-20,590.5,0.14067366779643062,17.16,0.15922946711857225
2024-11-21,593.67,0.1414563724876316,16.87,0.15780254899505264
2024-11-22,595.51,0.14147516926171605,15.24,0.14803006770468644
2024-11-25,597.53,0.14152649084644842,14.6,0.14421059633857936
2024-11-26,600.65,0.1421662420018874,14.1,0.14146649680075496
2024-11-27,598.83,0.14216832128525037,13.9,0.14026732851410015
2024-11-29,602.55,0.11820838904105987,13.52,0.12840335561642394
2024-12-02,603.63,0.1181633941404571,13.34,0.12730535765618284
2024-12-03,603.91,0.11707412045802916,13.3,0.12662964818321165
2024-12-04,607.66,0.11280684982506708,13.45,0.12582273993002682
2024-12-05,606.66,0.07824562799299241,13.54,0.11253825119719696
2024-12-06,607.81,0.07457659678488357,12.77,0.10645063871395344
2024-12-09,604.68,0.07656918845366514,14.19,0.11576767538146605
2024-12-10,602.8,0.07763149636204651,14.18,0.11613259854481861
2024-12-11,607.46,0.08068986695303722,13.58,0.1137559467812149
2024-12-12,604.33,0.08349818722033175,13.92,0.1169192748881327
2024-12-13,604.21,0.07934770956790628,13.81,0.11459908382716252
2024-12-16,606.79,0.06103257556145893,14.69,0.11255303022458357
2024-12-17,604.29,0.0637897594128736,15.87,0.12073590376514942
2024-12-18,586.28,0.128411931155502,27.62,0.21708477246220081
2024-12-19,586.1,0.1283870041483788,24.09,0.19589480165935153
2024-12-20,591.15,0.13078368610827393,18.36,0.16247347444330956
2024-12-23,594.69,0.13213964375271933,16.78,0.15353585750108772
2024-12-24,601.3,0.13749318528714652,14.28,0.14067727411485859
2024-12-26,601.34,0.1362720285561458,14.73,0.14288881142245832
2024-12-27,595.01,0.14109185267290303,15.95,0.1521367410691612
2024-12-30,588.22,0.1441814924822755,17.4,0.16207259699291018
2024-12-31,586.08,0.14397514455585966,17.35,0.16169005782234389
2025-01-02,584.64,0.14382687243632986,17.93,0.16511074897453193
2025-01-03,591.95,0.1498939797463618,16.13,0.1567375918985447
2025-01-06,595.36,0.15195520373678886,16.04,0.15702208149471553
2025-01-07,588.63,0.15591535350372027,17.82,0.16928614140148812
2025-01-08,589.49,0.15568202766050201,18.07,0.1706928110642008
2025-01-10,580.49,0.1635047080188965,19.54,0.1826418832075586
2025-01-13,581.39,0.16014454964487645,19.19,0.17919781985795058
2025-01-14,582.19,0.1602172727151484,18.71,0.17634690908605938
2025-01-15,592.78,0.17510251203370591,16.12,0.16676100481348238
2025-01-16,591.64,0.17403208331717554,16.6,0.16921283332687023
2025-01-17,597.58,0.178117908929158,15.81,0.16610716357166322
2025-01-21,603.05,0.1422687522131275,15.06,0.147267500885251
2025-01-22,606.44,0.14286906681061695,15.1,0.1477476267242468
2025-01-23,609.75,0.1412928903378763,15.02,0.1466371561351505
2025-01-24,607.97,0.1411284306335198,14.85,0.14555137225340792
2025-01-27,599.37,0.14596297390167523,17.9,0.1657851895606701
2025-01-28,604.52,0.14921256513100553,16.41,0.15814502605240222
2025-01-29,601.81,0.144843612859835,16.56,0.15729744514393398
2025-01-30,605.04,0.13845973870776332,15.84,0.1504238954831053
2025-01-31,601.82,0.13940562357316644,16.43,0.15434224942926658
2025-02-03,597.77,0.14176403116445477,18.62,0.16842561246578192
2025-02-04,601.78,0.13707399105139428,17.21,0.15808959642055773
2025-02-05,604.22,0.136396501179966,15.77,0.1491786004719864
2025-02-06,606.32,0.12889060776474062,15.5,0.14455624310589626
2025-02-07,600.77,0.13434748964886611,16.54,0.15297899585954644
2025-02-10,604.85,0.12097522209541961,15.81,0.14325008883816787
2025-02-11,605.31,0.12105140065531696,16.02,0.14454056026212678
2025-02-12,603.36,0.12246833060144191,15.89,0.14432733224057678
2025-02-13,609.73,0.11167072193557041,15.1,0.13526828877422817
2025-02-14,609.7,0.11112497503634554,15.37,0.13666999001453822
2025-02-18,611.49,0.1067125882492752,15.35,0.1347850352997101
2025-02-19,612.93,0.10264379256562034,15.27,0.13267751702624814
2025-02-20,610.38,0.10245395026743911,15.66,0.13494158010697563
2025-02-21,599.94,0.11791843562618938,18.21,0.15642737425047576
2025-02-24,597.21,0.11844952234427031,18.98,0.16125980893770814
2025-02-25,594.24,0.10876813112243486,19.43,0.16008725244897393
2025-02-26,594.54,0.10357732275203115,19.1,0.15603092910081245
2025-02-27,585.05,0.11640112950754328,21.13,0.1733404518030173
2025-02-28,594.18,0.12907745621321237,19.63,0.16941098248528494
2025-03-03,583.77,0.1415257429079482,22.78,0.19329029716317928
2025-03-04,576.86,0.1451879451945237,23.51,0.19913517807780948
2025-03-05,583.06,0.14893271290494306,21.93,0.19115308516197724
2025-03-06,572.71,0.1580457285858406,24.87,0.21243829143433623
2025-03-07,575.92,0.1593133270889144,23.37,0.20394533083556576
2025-03-10,560.58,0.1802806816625421,27.86,0.23927227266501683
2025-03-11,555.92,0.17685602304665446,26.92,0.2322624092186618
2025-03-12,558.87,0.17926336508346255,24.23,0.21708534603338503
2025-03-13,551.42,0.1823125139644173,24.66,0.22088500558576693
2025-03-14,562.81,0.1960629604101013,21.77,0.2090451841640405
2025-03-17,567.15,0.20001178504937608,20.51,0.20306471401975046
2025-03-18,561.02,0.20001701510612915,21.7,0.21020680604245165
2025-03-19,567.13,0.20593876290041646,19.9,0.20177550516016657
2025-03-20,565.49,0.20596489983968747,19.8,0.20118595993587501
2025-03-21,563.98,0.19976203899399772,19.28,0.1955848155975991
2025-03-24,574.08,0.21285357835041246,17.48,0.190021431340165
2025-03-25,575.46,0.2130826903580672,17.15,0.18813307614322688
2025-03-26,568.59,0.21604875200864357,18.33,0.19639950080345742
2025-03-27,567.08,0.20979103261276616,18.69,0.19605641304510646
2025-03-28,555.66,0.2097317561888265,21.65,0.2137927024755306
2025-03-31,559.39,0.2054502444721807,22.28,0.21586009778887227
2025-04-01,560.97,0.2027911160214436,21.77,0.21173644640857742
2025-04-02,564.52,0.19990290991445347,21.51,0.2090211639657814
2025-04-03,536.7,0.25976065295396655,30.02,0.28402426118158663
2025-04-04,505.28,0.32675832306641517,45.31,0.40256332922656607
2025-04-07,504.38,0.3179639291685789,46.98,0.4090655716674315
2025-04-08,496.48,0.32000513162702593,52.33,0.44198205265081036
2025-04-09,548.62,0.49249625249071516,33.62,0.39871850099628603
2025-04-10,524.58,0.5151399955125442,40.72,0.45037599820501767
2025-04-11,533.94,0.5136008088458971,37.56,0.43080032353835884
2025-04-14,539.12,0.5141737698477092,30.89,0.39100950793908373
2025-04-15,537.61,0.5132363526552901,30.12,0.3860145410621161
2025-04-16,525.66,0.5156919693389972,32.64,0.4021167877355989
2025-04-17,526.41,0.5160201550529521,29.65,0.38430806202118084
2025-04-21,513.88,0.5210959548282766,33.82,0.4113583819313107
2025-04-22,527.25,0.5263550085998459,30.57,0.39396200343993837
2025-04-23,535.42,0.5305298345627313,28.45,0.3829119338250925
2025-04-24,546.69,0.5364045089894095,26.47,0.3733818035957638
2025-04-25,550.64,0.5373756271288853,24.84,0.3639902508515541
2025-04-28,550.85,0.5327373652773457,25.15,0.3639949461109383
2025-04-29,554.32,0.5326665010979275,24.17,0.358086600439171
2025-04-30,554.54,0.5325382733473365,24.7,0.36121530933893464
2025-05-01,558.47,0.5326741897157419,24.6,0.3606696758862968
2025-05-02,566.76,0.500854937187187,22.68,0.3364219748748748
2025-05-05,563.51,0.443966060549045,23.64,0.319426424219618
2025-05-06,558.8,0.4460105905653999,24.76,0.32696423622616
2025-05-07,561.15,0.4391731717742795,23.55,0.3169692687097118
2025-05-08,565.06,0.26572360882140184,22.48,0.24116944352856073
2025-05-09,564.34,0.2025826717486774,21.9,0.21243306869947096
2025-05-12,582.99,0.22210191597885068,18.39,0.19918076639154028
2025-05-13,586.84,0.2214034200075706,18.22,0.19788136800302825
2025-05-14,587.59,0.22015116485658168,18.62,0.19978046594263266
2025-05-15,590.46,0.19585370849176692,17.83,0.18532148339670676
2025-05-16,594.2,0.1951690384419524,17.24,0.18150761537678095
2025-05-19,594.85,0.1610673662616504,18.14,0.17326694650466018
2025-05-20,592.85,0.149738327882707,18.09,0.1684353311530828
2025-05-21,582.86,0.1656984206142707,20.87,0.1914993682457083
2025-05-22,583.09,0.15403620572152274,20.28,0.1832944822886091
2025-05-23,579.11,0.1572643383684646,20.57,0.18632573534738583
2025-05-27,591.15,0.16948541751526372,18.96,0.1815541670061055
2025-05-28,587.73,0.17228877243415383,19.31,0.18477550897366152
2025-05-29,590.05,0.1720577118761008,19.18,0.18390308475044032
2025-05-30,589.39,0.1720119812990445,18.57,0.18022479251961782
2025-06-02,592.71,0.1665035387387349,18.36,0.17676141549549396
2025-06-03,596.09,0.16415779162619182,17.69,0.17180311665047673
2025-06-04,595.93,0.1592635165086239,17.61,0.16936540660344956
2025-06-05,593.05,0.1617398333335725,18.48,0.175575933333429
2025-06-06,599.14,0.16327146252475558,16.77,0.1659285850099022
2025-06-09,599.68,0.16271024519598679,17.16,0.1680440980783947
2025-06-10,603.08,0.12067891120004189,16.95,0.14997156448001675
2025-06-11,601.36,0.12025806337491926,17.26,0.1516632253499677
2025-06-12,603.75,0.12065263345109369,18.02,0.15638105338043748
2025-06-13,597.0,0.12777483269802925,20.82,0.1760299330792117
2025-06-16,602.68,0.1301315021885013,19.11,0.16671260087540052
2025-06-17,597.53,0.13421971148585796,21.6,0.1832878845943432
2025-06-18,597.44,0.13356178211531158,22.17,0.18644471284612463
2025-06-20,594.28,0.11904206805727682,20.62,0.17133682722291074
2025-06-23,600.15,0.1230791420164402,19.83,0.16821165680657607
2025-06-24,606.78,0.12342649717544092,17.48,0.15425059887017636
2025-06-25,607.12,0.10293545492537984,16.76,0.14173418197015195
2025-06-26,611.87,0.1017424168884231,16.59,0.14023696675536923
2025-06-27,614.91,0.10206123161884002,16.32,0.13874449264753602
2025-06-30,617.85,0.10176590272797034,16.73,0.14108636109118813
2025-07-01,617.65,0.10142672088690417,16.83,0.14155068835476164
2025-07-02,620.45,0.10095815301723138,16.64,0.14022326120689255
2025-07-03,625.34,0.10263519436255253,16.4,0.139454077745021
2025-07-07,620.68,0.10549184173046768,17.79,0.14893673669218707
2025-07-08,620.34,0.10159437069698073,16.81,0.1414977482787923
2025-07-09,624.06,0.10263268763453633,15.94,0.1366930750538145
2025-07-10,625.82,0.10178088650426313,15.78,0.13539235460170526
2025-07-11,623.62,0.10221553665867732,16.4,0.1392862146634709
2025-07-14,624.81,0.10190216135617398,17.2,0.1439608645424696
2025-07-15,622.14,0.09274729195755764,17.38,0.14137891678302306
2025-07-16,624.22,0.08871900644484965,17.16,0.13844760257793987
2025-07-17,628.04,0.08100060651933864,16.52,0.13152024260773545
2025-07-18,627.58,0.08127815754236871,16.41,0.13097126301694748
2025-07-21,628.77,0.07600337040859308,16.65,0.13030134816343722
2025-07-22,628.86,0.07181890108297563,16.5,0.12772756043319025
2025-07-23,634.21,0.06826809943479661,15.37,0.11952723977391864
2025-07-24,634.42,0.0683463664480043,15.39,0.11967854657920173
2025-07-25,637.1,0.06558650067570153,14.93,0.11581460027028061
2025-07-28,636.94,0.06509787151917375,15.03,0.11621914860766949
2025-07-29,635.26,0.0658639542246204,15.98,0.12222558168984815
2025-07-30,634.46,0.0662696053304905,15.48,0.11938784213219619
2025-07-31,632.08,0.06750640953970509,16.72,0.12732256381588203
2025-08-01,621.72,0.08699659689072113,20.38,0.15707863875628844
2025-08-04,631.17,0.0983907092232881,17.52,0.14447628368931523
2025-08-05,627.97,0.10053145591616292,17.85,0.1473125823664652
2025-08-06,632.78,0.10186316263390001,16.77,0.14136526505356
2025-08-07,632.25,0.10167899878289896,16.57,0.14009159951315958
2025-08-08,637.18,0.10361829650131922,15.15,0.13234731860052767
2025-08-11,635.92,0.1041218771766567,16.25,0.1391487508706627
2025-08-12,642.69,0.1076621961549235,14.73,0.1314448784619694
2025-08-13,644.89,0.10767934970705426,14.49,0.13001173988282172
2025-08-14,644.95,0.10647499797173479,14.83,0.13156999918869391
2025-08-15,643.44,0.10704081684949339,15.09,0.13335632673979736
2025-08-18,643.3,0.10713411992458989,14.99,0.13279364796983595
2025-08-19,639.81,0.1096286442101494,15.57,0.13727145768405977
2025-08-20,638.11,0.10645740204962896,15.69,0.13672296081985158
2025-08-21,635.55,0.10755871680098782,16.6,0.14262348672039515
2025-08-22,645.31,0.11961213051182537,14.22,0.13316485220473015
2025-08-25,642.47,0.12092731296745203,14.79,0.13711092518698081
2025-08-26,645.16,0.12105129321169333,14.62,0.13614051728467733
2025-08-27,646.63,0.12091417985297241,14.85,0.13746567194118897
2025-08-28,648.92,0.11991491355623347,14.43,0.1345459654224934
2025-08-29,645.05,0.10387653765673764,16.12,0.13827061506269506
2025-09-02,640.27,0.096279953774038,17.17,0.1415319815096152
2025-09-03,643.74,0.09509244118169141,16.35,0.13613697647267659
2025-09-04,649.12,0.09573900591006904,15.3,0.13009560236402762
2025-09-05,647.24,0.09661853913296851,15.18,0.1297274156531874
2025-09-08,648.83,0.09360141726379458,15.11,0.12810056690551783
2025-09-09,650.33,0.09308451222919652,15.04,0.1274738048916786
2025-09-10,652.21,0.0864723257733869,15.35,0.12668893030935477
2025-09-11,657.63,0.09011417682845246,14.71,0.12430567073138099
2025-09-12,657.41,0.0901826420505655,14.76,0.12463305682022621
2025-09-15,660.91,0.09055871877269922,15.69,0.13036348750907967
2025-09-16,660.0,0.09091624619988913,16.36,0.13452649847995565
2025-09-17,659.18,0.0879740626420145,15.72,0.1295096250568058
2025-09-18,662.26,0.08722706242076929,15.7,0.1290908249683077
2025-09-19,663.7,0.08441744023912867,15.45,0.12646697609565147
2025-09-22,666.84,0.06980404929036481,16.1,0.12452161971614593
2025-09-23,663.21,0.07109593613200167,16.64,0.12827837445280066
2025-09-24,661.1,0.07233355199015545,16.18,0.12601342079606218
2025-09-25,658.05,0.07509221966773863,16.74,0.13047688786709544
2025-09-26,661.82,0.07649981905900524,15.29,0.12233992762360209
2025-09-29,663.68,0.0721213289079136,16.12,0.12556853156316544
2025-09-30,666.18,0.0644144380307342,16.28,0.12344577521229369
2025-10-01,668.45,0.06338746726036507,16.29,0.12309498690414603
2025-10-02,669.22,0.0586601570234713,16.63,0.12324406280938852
2025-10-03,669.21,0.056632250226846356,16.65,0.12255290009073853
2025-10-06,671.61,0.056979261521511504,16.37,0.12101170460860461
2025-10-07,669.12,0.06008762346390413,17.24,0.12747504938556165
2025-10-08,673.11,0.06202468951941478,16.3,0.12260987580776592
2025-10-09,671.16,0.058609297179312486,16.43,0.122023718871725
2025-10-10,653.02,0.1167738642294582,21.66,0.17666954569178328
2025-10-13,663.04,0.1279083349339357,19.03,0.16534333397357429
2025-10-14,662.23,0.12788472091163244,20.81,0.17601388836465298
2025-10-15,665.17,0.1286372308652905,20.64,0.1752948923461162
2025-10-16,660.64,0.1301113872118919,25.31,0.20390455488475676
2025-10-17,664.39,0.13150892408672382,20.78,0.17728356963468953
2025-10-20,671.3,0.13561077319934453,18.23,0.1636243092797378
2025-10-21,671.29,0.1338929944532481,17.87,0.16077719778129923
2025-10-22,667.8,0.1348437501100108,18.6,0.16553750004400433
2025-10-23,671.76,0.1347157057324153,17.3,0.1576862822929661
2025-10-24,677.25,0.13610245542475122,16.37,0.15266098216990048
2025-10-27,685.24,0.14113253985487348,15.79,0.1511930159419494
2025-10-28,687.06,0.14096225739803653,16.42,0.1549049029592146
2025-10-29,687.39,0.14083275607351473,16.92,0.15785310242940592
2025-10-30,679.83,0.14762119623893152,16.91,0.1605084784955726
2025-10-31,682.06,0.14784602297089172,17.44,0.16377840918835668
2025-11-03,683.34,0.1475675309972799,17.17,0.16204701239891198
2025-11-04,675.24,0.15369749687222414,19.0,0.17547899874888964
2025-11-05,677.58,0.1527702751212564,18.01,0.16916811004850257
2025-11-06,670.31,0.15747538585597382,19.5,0.17999015434238952
2025-11-07,670.97,0.11986439919069133,19.08,0.1624257596762765
2025-11-10,681.44,0.12026046781658072,17.6,0.1537041871266323
2025-11-11,683.0,0.1199022516540159,17.28,0.15164090066160638
2025-11-12,683.38,0.11945335345574194,17.51,0.15284134138229677
2025-11-13,672.04,0.1328648241520027,20.0,0.17314592966080108
2025-11-14,671.93,0.1316743939704666,19.83,0.17164975758818662
2025-11-17,665.67,0.1308344842327715,22.38,0.1866137936931086
2025-11-18,660.08,0.13386504553009307,24.69,0.20168601821203722
2025-11-19,662.63,0.13380835200733862,23.66,0.19548334080293545
2025-11-20,652.53,0.141600552745834,26.42,0.2151602210983336
2025-11-21,659.03,0.14332238276064577,23.43,0.19790895310425832
2025-11-24,668.73,0.14712963255919287,20.52,0.18197185302367713
2025-11-25,675.02,0.15133886179557363,18.56,0.17189554471822943
2025-11-26,679.68,0.15378899953036634,17.21,0.16477559981214654
2025-11-28,683.39,0.1499608210216928,16.35,0.15808432840867714
2025-12-01,680.27,0.15045675050735097,17.24,0.1636227002029404
2025-12-02,681.53,0.1504524570923172,16.59,0.15972098283692687
2025-12-03,683.89,0.14424200405402116,16.08,0.15417680162160846
2025-12-04,684.39,0.14385839628947222,15.78,0.1522233585157889
2025-12-05,685.69,0.13756691551139058,15.41,0.14748676620455625
2025-12-08,683.63,0.13835261416023564,16.66,0.15530104566409425
2025-12-09,683.04,0.12727760725956963,16.93,0.15249104290382787
2025-12-10,687.57,0.1291662797929462,15.77,0.14628651191717848
2025-12-11,689.17,0.1293590623274179,14.85,0.14084362493096717
2025-12-12,681.76,0.1203349447977319,15.74,0.14257397791909276
2025-12-15,680.73,0.12056091938730495,16.5,0.14722436775492198
2025-12-16,678.87,0.11545044927931485,16.48,0.14506017971172594
2025-12-17,671.4,0.11863079668270984,17.62,0.15317231867308395
2025-12-18,676.47,0.12056160267501807,16.87,0.14944464107000724
2025-12-19,680.59,0.10489463920623031,14.91,0.13141785568249212
2025-12-22,684.83,0.10202453680542739,14.08,0.12528981472217096
2025-12-23,687.96,0.09109432815918625,14.0,0.1204377312636745
2025-12-24,690.38,0.08658259401903418,13.47,0.11545303760761368
2025-12-26,690.31,0.08393408175309909,13.6,0.11517363270123965
2025-12-29,687.85,0.08338216881669833,14.2,0.11855286752667932
2025-12-30,687.01,0.08159824428298043,14.33,0.11861929771319218
2025-12-31,681.92,0.08608467746296389,14.95,0.12413387098518555
2026-01-02,683.17,0.08541690664186379,14.51,0.12122676265674551
2026-01-05,688.17,0.08930206610620119,14.83,0.12470082644248046
